Product Category,Sub Category,Unit Cost,Unit Price
Woman Shoes,Peep Toe,7,11
Woman Shoes,Clogs,80,127.67
Clothing,Quarter Socks,50,78
Clothing,Mid Calf Socks,9,12
Man Shoes,Oxford,794.67,933.67
Woman Shoes,Boots,105,128.5
Clothing,Quarter Socks,725,"1,130.50"
Woman Shoes,Clogs,44,58
Man Shoes,Sneakers,"2,320.00","2,746.00"
Woman Shoes,Sandals,10,13
Woman Shoes,Sandals,36.67,58.33
Clothing,Low Cut Socks,563,759
Woman Shoes,Peep Toe,4.67,6.33
Clothing,Low Cut Socks,24.5,28.5
Woman Shoes,Loafers,256.67,334.33
Man Shoes,Oxford,"1,192.00","1,396.00"
Woman Shoes,Peep Toe,246.5,314.5
Woman Shoes,Peep Toe,20,26
Woman Shoes,Peep Toe,6,6.67
Woman Shoes,Pump,318,321.67
Clothing,Mid Calf Socks,153,155
Woman Shoes,Clogs,220,303
Woman Shoes,Stilletto,71.5,86.5
Clothing,Mid Calf Socks,54,86.5
Woman Shoes,Clogs,117.33,159
Woman Shoes,Peep Toe,30.67,42.33
Woman Shoes,Boots,210,261
Woman Shoes,Peep Toe,675,860
Man Shoes,Sneakers,"2,295.00","2,130.00"
Woman Shoes,Peep Toe,62,73
Man Shoes,Sneakers,765,767
Woman Shoes,Boots,472.5,762
Woman Shoes,Clogs,121,147.5
Woman Shoes,Clogs,242,309.5
Man Shoes,Sneakers,773.33,854.33
Woman Shoes,Clogs,329.5,391.5
Woman Shoes,Sandals,220,308
Woman Shoes,Sandals,5,7.33
Woman Shoes,Boots,70,111.33
Clothing,Mid Calf Socks,18,27
Woman Shoes,Sandals,100,131.67
Woman Shoes,Sandals,65,85
Woman Shoes,Sandals,10,14.5
Clothing,Low Cut Socks,306,407
Woman Shoes,Sandals,40,53
Woman Shoes,Sandals,6.67,7.67
Man Shoes,Sneakers,282.5,329.5
Man Shoes,Sneakers,"2,295.00","2,971.00"
Man Shoes,Sneakers,765,796
Woman Shoes,Peep Toe,52,82
Woman Shoes,Boots,297.5,395
Clothing,Mid Calf Socks,144,189
Clothing,Quarter Socks,175,151
Clothing,Mid Calf Socks,252,344
Clothing,Quarter Socks,378,428
Clothing,Quarter Socks,50,67
Woman Shoes,Boots,186.67,288.33
Clothing,Mid Calf Socks,90,104.5
Woman Shoes,Pump,212,274.33
Man Shoes,Sneakers,773.33,785.33
Woman Shoes,Peep Toe,271.67,374.33
Woman Shoes,Peep Toe,52,64
Woman Shoes,Boots,70,89.67
Woman Shoes,Boots,140,181
Woman Shoes,Peep Toe,27.5,31.5
Woman Shoes,Peep Toe,120,144
Woman Shoes,Peep Toe,7,8.67
Clothing,Invisible Socks,23.33,32.33
Woman Shoes,Boots,157.5,220
Woman Shoes,Peep Toe,8.33,10.67
Clothing,Quarter Socks,250,383
Man Shoes,Oxford,"1,192.00","1,428.00"
Clothing,Mid Calf Socks,162,204
Clothing,Extra Low Cut Socks,"1,397.00","1,994.00"
Woman Shoes,Boots,525,685
Woman Shoes,Sandals,43.33,53
Woman Shoes,Sandals,25,34
Woman Shoes,Peep Toe,75,104
Man Shoes,Sneakers,"2,320.00","3,042.00"
Woman Shoes,Peep Toe,338.33,448
Woman Shoes,Peep Toe,110,116
Woman Shoes,Boots,198.33,266
Man Shoes,Oxford,742,800
Woman Shoes,Clogs,143,209
Woman Shoes,Sandals,63.33,92.33
Woman Shoes,Sandals,37.5,57
Woman Shoes,Boots,198.33,283.67
Woman Shoes,Peep Toe,280,335
Woman Shoes,Peep Toe,10,12
Man Shoes,Sneakers,773.33,850.67
Woman Shoes,Peep Toe,2.5,3
Woman Shoes,Peep Toe,163.33,183
Woman Shoes,Boots,525,677
Woman Shoes,Peep Toe,5,5.67
Man Shoes,Sneakers,256.33,257
Woman Shoes,Sandals,37.5,45.5
Woman Shoes,Sandals,250,302
Man Shoes,Sneakers,"2,320.00","3,079.00"
Man Shoes,Sneakers,565,768
Woman Shoes,Boots,326.67,361
Man Shoes,Derby,270,294.5
Woman Shoes,Peep Toe,25,34
Woman Shoes,Peep Toe,232,288.5
Woman Shoes,Peep Toe,45,54
Woman Shoes,Stilletto,66.33,91.33
Woman Shoes,Clogs,253,321
Clothing,Quarter Socks,125,149
Woman Shoes,Peep Toe,100,123
Woman Shoes,Peep Toe,50,60
Woman Shoes,Boots,280,444
Woman Shoes,Stilletto,55.67,67
Woman Shoes,Peep Toe,35,45
Woman Shoes,Peep Toe,52.5,67.5
Man Shoes,Sneakers,"1,160.00","1,300.50"
Woman Shoes,Boots,186.67,237
Man Shoes,Oxford,247.33,285.33
Woman Shoes,Sandals,36,44
Woman Shoes,Peep Toe,42.5,65.5
Woman Shoes,Peep Toe,225,345
Clothing,Quarter Socks,116.67,151.67
Woman Shoes,Sandals,9,11
Woman Shoes,Sandals,5,6
Man Shoes,Sneakers,765,865
Man Shoes,Sneakers,765,930
Woman Shoes,Boots,735,"1,050.00"
Woman Shoes,Boots,402.5,468.5
Woman Shoes,Clogs,11,13
Woman Shoes,Boots,70,82
Man Shoes,Sneakers,"2,295.00","2,812.00"
Woman Shoes,Sandals,96.67,119
Woman Shoes,Sandals,35,45
Clothing,Mid Calf Socks,58.5,100
Woman Shoes,Peep Toe,69,83
Man Shoes,Derby,373.33,375.33
Woman Shoes,Peep Toe,56,74
Woman Shoes,Peep Toe,450,546
Man Shoes,Oxford,"2,384.00","1,696.00"
Woman Shoes,Stilletto,51.5,60.5
Man Shoes,Sneakers,765,792.67
Woman Shoes,Clogs,286,390
Woman Shoes,Sandals,70,103
Woman Shoes,Sandals,70,109
Clothing,Mid Calf Socks,40.5,66.5
Woman Shoes,Boots,420,637.5
Man Shoes,Sneakers,"2,295.00","2,873.00"
Woman Shoes,Clogs,176,273.33
Clothing,Quarter Socks,333.33,536.67
Clothing,Mid Calf Socks,40.5,46.5
Woman Shoes,Peep Toe,174,229
Woman Shoes,Clogs,296.5,376.5
Clothing,Mid Calf Socks,135,192
Clothing,Invisible Socks,980,"1,611.00"
Man Shoes,Sneakers,565,597
Man Shoes,Sneakers,769,820
Clothing,Quarter Socks,150,204
Clothing,Invisible Socks,665,805
Clothing,Low Cut Socks,171.5,224
Man Shoes,Sneakers,773.33,855
Man Shoes,Oxford,794.67,572
Woman Shoes,Sandals,135,181
Clothing,Mid Calf Socks,66,83.33
Woman Shoes,Sandals,45,61.5
Woman Shoes,Boots,105,144
Woman Shoes,Boots,367.5,471
Woman Shoes,Boots,116.67,146.33
Woman Shoes,Peep Toe,34,43.5
Woman Shoes,Peep Toe,236.5,289
Woman Shoes,Peep Toe,23.33,31.33
Woman Shoes,Peep Toe,87.5,110
Woman Shoes,Boots,385,489
Clothing,Low Cut Socks,24.33,29.67
Clothing,Low Cut Socks,196,263
Woman Shoes,Clogs,132,165.67
Clothing,Quarter Socks,325,429.5
Woman Shoes,Boots,157.5,203.5
Man Shoes,Sneakers,"2,320.00","2,501.00"
Woman Shoes,Peep Toe,27.5,34
Woman Shoes,Peep Toe,638,816
Woman Shoes,Boots,980,"1,278.00"
Woman Shoes,Boots,315,382
Clothing,Mid Calf Socks,76.5,98
Woman Shoes,Clogs,154,216
Clothing,Quarter Socks,324,412
Woman Shoes,Sandals,81,101
Woman Shoes,Sandals,50,61
Clothing,Low Cut Socks,73,89
Clothing,Quarter Socks,250,297
Woman Shoes,Loafers,880,"1,062.00"
Woman Shoes,Stilletto,24,31
Woman Shoes,Peep Toe,129,191
Woman Shoes,Peep Toe,25.33,42.33
Woman Shoes,Clogs,132,155
Woman Shoes,Peep Toe,150,170
Woman Shoes,Loafers,"1,210.00","1,314.00"
Woman Shoes,Peep Toe,450,514
Woman Shoes,Peep Toe,30,39
Man Shoes,Sneakers,540,629
Woman Shoes,Peep Toe,3.67,5
Woman Shoes,Boots,11.67,13.33
Woman Shoes,Peep Toe,945,"1,091.00"
Woman Shoes,Peep Toe,18.33,23
Clothing,Mid Calf Socks,63,85
Woman Shoes,Peep Toe,87.5,117.5
Woman Shoes,Stilletto,87,96
Woman Shoes,Boots,326.67,387.33
Woman Shoes,Clogs,80.67,107
Woman Shoes,Loafers,632.5,713.5
Woman Shoes,Peep Toe,280.33,386.67
Woman Shoes,Peep Toe,85,107
Woman Shoes,Clogs,58.67,68
Woman Shoes,Clogs,240,296
Man Shoes,Sneakers,765,755.67
Woman Shoes,Peep Toe,172,218
Man Shoes,Sneakers,"2,295.00","2,773.00"
Woman Shoes,Peep Toe,118,146
Woman Shoes,Peep Toe,22,29.5
Woman Shoes,Boots,35,39.5
Woman Shoes,Sandals,50,64
Woman Shoes,Sandals,135,159
Woman Shoes,Loafers,220,260.5
Clothing,Quarter Socks,750,763
Woman Shoes,Sandals,24,38
Woman Shoes,Sandals,31.67,46
Clothing,Low Cut Socks,122,167
Woman Shoes,Peep Toe,48,54
Woman Shoes,Boots,58.33,70.67
Woman Shoes,Peep Toe,262.5,326.5
Woman Shoes,Peep Toe,40,49.67
Woman Shoes,Peep Toe,112,148
Woman Shoes,Peep Toe,175,223.67
Woman Shoes,Peep Toe,105,127
Woman Shoes,Peep Toe,13.67,16.33
Man Shoes,Sneakers,765,902.33
Woman Shoes,Boots,23.33,37
Woman Shoes,Clogs,176,207
Woman Shoes,Boots,455,550
Woman Shoes,Peep Toe,6.67,7.67
Woman Shoes,Peep Toe,250,344.67
Woman Shoes,Peep Toe,12.33,14.33
Man Shoes,Sneakers,384.5,411
Woman Shoes,Boots,350,487
Man Shoes,Derby,540,368
Man Shoes,Sneakers,"1,147.50","1,348.50"
Woman Shoes,Boots,326.67,402.67
Man Shoes,Sneakers,773.33,993.33
Clothing,Mid Calf Socks,99,157
Woman Shoes,Boots,175,247
Woman Shoes,Peep Toe,20,22
Woman Shoes,Peep Toe,385,495.5
Woman Shoes,Peep Toe,5.33,7.67
Woman Shoes,Loafers,605,756
Clothing,Quarter Socks,116.67,159
Woman Shoes,Peep Toe,85,136
Woman Shoes,Boots,315,316.5
Woman Shoes,Boots,35,45.67
Clothing,Quarter Socks,90,111.33
Woman Shoes,Peep Toe,10,12.5
Woman Shoes,Peep Toe,13.67,17.33
Woman Shoes,Peep Toe,48.33,60
Woman Shoes,Peep Toe,186.67,241
Woman Shoes,Clogs,44,54.5
Clothing,Quarter Socks,325,424.5
Clothing,Quarter Socks,648,925
Man Shoes,Sneakers,"1,147.50","1,311.50"
Woman Shoes,Sandals,40,52
Woman Shoes,Peep Toe,3.5,4.5
Man Shoes,Sneakers,"1,160.00","1,307.00"
Woman Shoes,Clogs,161.33,208.33
Clothing,Mid Calf Socks,103.5,150
Man Shoes,Oxford,794.67,873.33
Woman Shoes,Sandals,21,27.33
Woman Shoes,Sandals,6.67,8.67
Woman Shoes,Sandals,117,148
Woman Shoes,Sandals,25,30
Woman Shoes,Stilletto,29,37
Woman Shoes,Clogs,168.67,226
Clothing,Mid Calf Socks,216,259
Clothing,Quarter Socks,100,136.5
Woman Shoes,Peep Toe,35,43
Man Shoes,Sneakers,"1,147.50","1,309.50"
Clothing,Quarter Socks,540,738
Woman Shoes,Clogs,11,13.5
Woman Shoes,Sandals,300,465
Woman Shoes,Sandals,125,198
Man Shoes,Sneakers,773.33,772.33
Woman Shoes,Loafers,935,"1,255.00"
Woman Shoes,Boots,163.33,248
Clothing,Mid Calf Socks,12,16.67
Woman Shoes,Peep Toe,6.67,8.67
Man Shoes,Sneakers,"2,295.00","2,414.00"
Woman Shoes,Clogs,285.5,334.5
Woman Shoes,Peep Toe,12.33,14.67
Woman Shoes,Peep Toe,2.5,3.5
Clothing,Extra Low Cut Socks,190.67,250
Woman Shoes,Peep Toe,62.5,74.5
Woman Shoes,Clogs,329.5,297.5
Man Shoes,Sneakers,765,810.33
Man Shoes,Oxford,794.67,887.33
Woman Shoes,Boots,507.5,638
Woman Shoes,Clogs,102.67,117.67
Woman Shoes,Sandals,55,61
Woman Shoes,Sandals,280,323
Man Shoes,Derby,540,604
Woman Shoes,Boots,245,314
Woman Shoes,Boots,420,513.5
Clothing,Mid Calf Socks,6,7.33
Woman Shoes,Peep Toe,32.5,41.5
Woman Shoes,Peep Toe,42,53
Woman Shoes,Peep Toe,25,32.67
Woman Shoes,Sandals,130,151
Woman Shoes,Sandals,81,105
Man Shoes,Derby,567,659
Clothing,Mid Calf Socks,9,13
Woman Shoes,Peep Toe,600,781
Woman Shoes,Peep Toe,120,144
Woman Shoes,Clogs,124.67,153.33
Woman Shoes,Clogs,29.33,37
Clothing,Mid Calf Socks,90,105
Woman Shoes,Clogs,88,110
Woman Shoes,Sandals,55,62.5
Woman Shoes,Sandals,60,76
Clothing,Toe Cover Socks,153,184
Clothing,Toe Cover Socks,243,293
Man Shoes,Sneakers,"2,295.00","2,596.00"
Clothing,Quarter Socks,162,205.33
Woman Shoes,Peep Toe,28,32
Woman Shoes,Peep Toe,600,842
Woman Shoes,Clogs,360,447
Woman Shoes,Peep Toe,60,68
Woman Shoes,Boots,157.5,190.5
Woman Shoes,Stilletto,107.5,140
Woman Shoes,Sandals,40,51
Woman Shoes,Sandals,31.5,40.5
Clothing,Mid Calf Socks,207,263
Woman Shoes,Boots,700,837
Clothing,Toe Cover Socks,103.5,102
Woman Shoes,Clogs,51.33,61
Man Shoes,Sneakers,769,752
Woman Shoes,Clogs,329.5,467
Clothing,Low Cut Socks,61,90
Man Shoes,Derby,850.5,"1,142.00"
Clothing,Quarter Socks,216,277.67
Woman Shoes,Peep Toe,40,53
Woman Shoes,Boots,122.5,144
Woman Shoes,Stilletto,4,5
Woman Shoes,Clogs,240,290.5
Woman Shoes,Peep Toe,14.67,18.67
Woman Shoes,Clogs,66,81.33
Woman Shoes,Sandals,13.33,16
Woman Shoes,Sandals,5,6.5
Woman Shoes,Loafers,238.33,297.33
Woman Shoes,Loafers,715,872
Clothing,Low Cut Socks,12,15.5
Woman Shoes,Boots,560,799
Woman Shoes,Boots,105,128
Clothing,Mid Calf Socks,252,326
Woman Shoes,Clogs,285.5,328.5
Woman Shoes,Boots,163.33,181.33
Woman Shoes,Sandals,144,169
Woman Shoes,Sandals,110,137
Woman Shoes,Peep Toe,105,156
Woman Shoes,Peep Toe,91.67,138.33
Woman Shoes,Boots,700,"1,160.00"
Clothing,Quarter Socks,675,914.5
Woman Shoes,Boots,175,224.67
Woman Shoes,Peep Toe,490,587
Clothing,Quarter Socks,16.67,20.67
Woman Shoes,Sandals,95,133.5
Woman Shoes,Sandals,130,181
Woman Shoes,Clogs,132,169
Woman Shoes,Boots,245,296
Woman Shoes,Clogs,110,136
Woman Shoes,Clogs,352,412
Woman Shoes,Peep Toe,87,123.33
Woman Shoes,Boots,105,127
Man Shoes,Sneakers,"1,160.00","1,067.00"
Woman Shoes,Clogs,212.33,316.33
Clothing,Extra Low Cut Socks,"1,842.00","3,103.00"
Woman Shoes,Sandals,80,102.33
Woman Shoes,Sandals,65,77
Woman Shoes,Peep Toe,385,583.5
Woman Shoes,Loafers,522.5,629
Woman Shoes,Boots,268.33,316
Woman Shoes,Stilletto,53,64
Clothing,Quarter Socks,75,104
Man Shoes,Sneakers,256.33,261
Woman Shoes,Boots,402.5,591
Woman Shoes,Peep Toe,55,86
Woman Shoes,Peep Toe,210,229.67
Woman Shoes,Boots,700,592
Woman Shoes,Stilletto,159,196
Man Shoes,Derby,270,340
Clothing,Invisible Socks,735,"1,022.50"
Clothing,Invisible Socks,560,626
Man Shoes,Derby,270,310.5
Woman Shoes,Sandals,9,11.5
Woman Shoes,Sandals,43.33,56.67
Woman Shoes,Boots,105,132
Woman Shoes,Peep Toe,65,86
Woman Shoes,Peep Toe,44,57.5
Woman Shoes,Peep Toe,50,69
Clothing,Mid Calf Socks,66,73.67
Clothing,Quarter Socks,175,184
Woman Shoes,Peep Toe,93.33,104.67
Woman Shoes,Peep Toe,30,38
Woman Shoes,Stilletto,13.33,16
Clothing,Quarter Socks,333.33,517.33
Woman Shoes,Sandals,20,16
Woman Shoes,Sandals,30,35
Woman Shoes,Boots,338.33,387.33
Clothing,Quarter Socks,466.67,382
Man Shoes,Sneakers,773.33,971
Woman Shoes,Peep Toe,210,306
Woman Shoes,Peep Toe,52.5,80.5
Clothing,Quarter Socks,400,442.67
Man Shoes,Sneakers,"2,295.00","2,450.00"
Woman Shoes,Sandals,35,40.5
Woman Shoes,Clogs,187,224
Man Shoes,Oxford,607.5,592
Man Shoes,Derby,270,298
Clothing,Quarter Socks,275,283
Woman Shoes,Peep Toe,150,193
Woman Shoes,Peep Toe,455,546
Woman Shoes,Boots,70,92
Woman Shoes,Peep Toe,690,854
Woman Shoes,Clogs,66,78.5
Clothing,Low Cut Socks,98,128
Woman Shoes,Peep Toe,65,78
Woman Shoes,Peep Toe,57,75
Woman Shoes,Sandals,60,76
Woman Shoes,Sandals,40,52
Clothing,Extra Low Cut Socks,826,991
Clothing,Mid Calf Socks,18,23
Clothing,Quarter Socks,864,"1,078.00"
Woman Shoes,Peep Toe,20,22.5
Woman Shoes,Boots,350,448
Man Shoes,Sneakers,188.33,268
Man Shoes,Sneakers,"1,147.50","1,393.50"
Woman Shoes,Sandals,50,76
Woman Shoes,Sandals,12.5,19
Woman Shoes,Boots,472.5,641
Woman Shoes,Sandals,40,45
Woman Shoes,Sandals,81,94.5
Man Shoes,Derby,180,185
Woman Shoes,Peep Toe,90,120.67
Woman Shoes,Peep Toe,2,3
Man Shoes,Sneakers,"1,160.00","1,321.00"
Woman Shoes,Clogs,99,106.5
Clothing,Quarter Socks,"1,300.00","1,572.00"
Clothing,Low Cut Socks,179.67,245
Man Shoes,Derby,270,260
Woman Shoes,Clogs,637,856
Woman Shoes,Clogs,88,118.67
Woman Shoes,Boots,437.5,527
Clothing,Quarter Socks,648,813
Man Shoes,Derby,270,279.5
Woman Shoes,Peep Toe,129,170.67
Clothing,Mid Calf Socks,72,90.5
Woman Shoes,Loafers,403.33,550.67
Woman Shoes,Clogs,219.67,273
Woman Shoes,Loafers,36.67,41.33
Clothing,Quarter Socks,"1,080.00","1,162.00"
Man Shoes,Sneakers,384.5,429
Clothing,Mid Calf Socks,84,109
Clothing,Quarter Socks,432,616
Clothing,Quarter Socks,135,166.5
Clothing,Mid Calf Socks,270,336
Woman Shoes,Peep Toe,12.5,17
Woman Shoes,Peep Toe,4,5
Woman Shoes,Peep Toe,315,356.67
Clothing,Quarter Socks,351,474.5
Woman Shoes,Peep Toe,50,60
Woman Shoes,Boots,58.33,79
Woman Shoes,Peep Toe,12.5,14.5
Man Shoes,Sneakers,"1,147.50","1,159.50"
Man Shoes,Sneakers,270,299.5
Woman Shoes,Peep Toe,473,725
Woman Shoes,Peep Toe,2.5,3.5
Woman Shoes,Peep Toe,575,717
Woman Shoes,Peep Toe,25,34
Woman Shoes,Peep Toe,14,18
Clothing,Low Cut Socks,130.67,176.67
Woman Shoes,Clogs,209,249
Woman Shoes,Peep Toe,43,52
Woman Shoes,Boots,297.5,370.5
Woman Shoes,Peep Toe,41.67,36
Woman Shoes,Boots,455,701.5
Clothing,Mid Calf Socks,54,50.33
Woman Shoes,Clogs,146.67,175.67
Woman Shoes,Peep Toe,312.5,349
Woman Shoes,Sandals,55,65.5
Woman Shoes,Sandals,81,108.67
Woman Shoes,Stilletto,167,226
Woman Shoes,Clogs,197.67,262.33
Man Shoes,Oxford,794.67,918
Woman Shoes,Boots,35,54
Clothing,Quarter Socks,"1,050.00",826
Woman Shoes,Boots,525,715
Woman Shoes,Clogs,528,719
Clothing,Mid Calf Socks,54,68
Woman Shoes,Sandals,16.67,22.33
Woman Shoes,Sandals,115,171.5
Woman Shoes,Boots,175,255
Clothing,Quarter Socks,72,92.67
Woman Shoes,Clogs,73.33,92.33
Man Shoes,Derby,540,677
Man Shoes,Sneakers,384.5,446
Man Shoes,Sneakers,"2,295.00","2,677.00"
Woman Shoes,Loafers,27.5,36
Man Shoes,Sneakers,"1,160.00","1,136.00"
Woman Shoes,Clogs,285.5,364.5
Clothing,Invisible Socks,"1,960.00","2,387.00"
Woman Shoes,Clogs,110,115
Woman Shoes,Peep Toe,114,126
Woman Shoes,Peep Toe,8,10.67
Woman Shoes,Peep Toe,87.5,116.5
Woman Shoes,Peep Toe,35,41.67
Woman Shoes,Boots,46.67,49.67
Woman Shoes,Stilletto,87,94
Clothing,Quarter Socks,25,35
Man Shoes,Sneakers,"2,320.00","3,071.00"
Clothing,Quarter Socks,144,218
Man Shoes,Sneakers,773.33,746.67
Woman Shoes,Peep Toe,36,46.33
Man Shoes,Sneakers,765,"1,020.33"
Woman Shoes,Sandals,140,204.5
Woman Shoes,Sandals,43.33,69.67
Woman Shoes,Boots,256.67,384.33
Woman Shoes,Peep Toe,275,365.5
Woman Shoes,Peep Toe,50,68
Man Shoes,Oxford,"2,384.00","2,516.00"
Woman Shoes,Clogs,11,13
Clothing,Quarter Socks,483.33,586.67
Man Shoes,Derby,850.5,"1,118.50"
Woman Shoes,Clogs,58.67,71.33
Man Shoes,Derby,373.33,356
Clothing,Low Cut Socks,171.33,205.67
Woman Shoes,Boots,315,374.33
Man Shoes,Sneakers,773.33,780
Woman Shoes,Peep Toe,5.5,7.5
Man Shoes,Sneakers,773.33,676
Man Shoes,Derby,850.5,"1,013.00"
Woman Shoes,Peep Toe,58,53.5
Clothing,Quarter Socks,200,251
Woman Shoes,Peep Toe,40,47.67
Woman Shoes,Peep Toe,39,50
Man Shoes,Sneakers,"2,295.00","3,005.00"
Woman Shoes,Boots,350,485
Man Shoes,Oxford,794.67,799.33
Woman Shoes,Peep Toe,203,250
Woman Shoes,Peep Toe,46.67,58
Man Shoes,Sneakers,765,724
Man Shoes,Sneakers,"1,147.50","1,142.00"
Woman Shoes,Loafers,330,292
Woman Shoes,Clogs,66,90
Clothing,Mid Calf Socks,135,174
Woman Shoes,Peep Toe,164.33,204.33
Woman Shoes,Peep Toe,75,105
Woman Shoes,Clogs,22,26.33
Clothing,Toe Cover Socks,48,56
Clothing,Toe Cover Socks,225,302
Woman Shoes,Peep Toe,16,25.67
Woman Shoes,Peep Toe,312.5,491
Woman Shoes,Peep Toe,23.33,37
Woman Shoes,Peep Toe,24,38
Woman Shoes,Peep Toe,551,693
Man Shoes,Sneakers,769,829
Man Shoes,Sneakers,"1,160.00","1,114.00"
Woman Shoes,Sandals,20,25
Woman Shoes,Sandals,42.5,48.5
Woman Shoes,Sandals,75,93
Woman Shoes,Sandals,75,99.67
Woman Shoes,Boots,525,583
Woman Shoes,Loafers,385,418.67
Woman Shoes,Sandals,189,263
Woman Shoes,Sandals,27.5,36
Woman Shoes,Boots,81.67,77.33
Woman Shoes,Peep Toe,35,38.67
Woman Shoes,Peep Toe,23.33,29.67
Woman Shoes,Peep Toe,35,46
Clothing,Quarter Socks,675,879.5
Woman Shoes,Clogs,308,345
Woman Shoes,Sandals,62.5,87
Woman Shoes,Sandals,26.67,33.33
Man Shoes,Derby,540,684
Woman Shoes,Clogs,352,429
Man Shoes,Derby,567,626.33
Woman Shoes,Clogs,219.67,317
Woman Shoes,Boots,315,358
Clothing,Quarter Socks,54,63.67
Woman Shoes,Peep Toe,240,276
Woman Shoes,Peep Toe,45,57
Woman Shoes,Peep Toe,50,63.33
Woman Shoes,Peep Toe,216.67,239
Woman Shoes,Peep Toe,35,38.33
Woman Shoes,Peep Toe,32,37
Woman Shoes,Peep Toe,34,38
Man Shoes,Oxford,607.5,592.5
Woman Shoes,Clogs,440,605
Clothing,Toe Cover Socks,84,118.67
Man Shoes,Sneakers,765,757.33
Man Shoes,Sneakers,769,785
Woman Shoes,Peep Toe,239,299.33
Woman Shoes,Peep Toe,32,36.5
Clothing,Invisible Socks,280,345
Clothing,Quarter Socks,81,93
Man Shoes,Derby,270,295.5
Woman Shoes,Sandals,9,11
Woman Shoes,Sandals,8.33,9.67
Man Shoes,Oxford,794.67,826.33
Woman Shoes,Sandals,54,63
Woman Shoes,Sandals,25,33.67
Woman Shoes,Clogs,51.33,58
Woman Shoes,Peep Toe,40,53
Clothing,Low Cut Socks,208,238.5
Woman Shoes,Clogs,637,861
Woman Shoes,Peep Toe,34.5,44
Woman Shoes,Peep Toe,43,52.67
Woman Shoes,Peep Toe,25,31
Woman Shoes,Sandals,130.5,157
Woman Shoes,Sandals,130,146
Clothing,Quarter Socks,800,857
Woman Shoes,Sandals,35,44
Woman Shoes,Sandals,108,139.5
Clothing,Mid Calf Socks,40.5,45.5
Woman Shoes,Sandals,52.5,82
Man Shoes,Sneakers,256.33,262.67
Woman Shoes,Peep Toe,30,34
Man Shoes,Sneakers,765,864.33
Man Shoes,Sneakers,384.5,516.5
Woman Shoes,Peep Toe,35,40
Woman Shoes,Peep Toe,8.33,9.67
Man Shoes,Derby,373.33,369.67
Man Shoes,Oxford,371,337.5
Woman Shoes,Peep Toe,13.5,17.5
Man Shoes,Sneakers,"1,160.00","1,324.50"
Woman Shoes,Peep Toe,425,503
Woman Shoes,Peep Toe,17.67,19.67
Woman Shoes,Clogs,132,174
Woman Shoes,Pump,318,415
Woman Shoes,Boots,175,226
Clothing,Invisible Socks,280,359
Woman Shoes,Peep Toe,141.33,194.33
Woman Shoes,Peep Toe,68,89
Woman Shoes,Peep Toe,3.5,4.5
Woman Shoes,Clogs,44,59
Woman Shoes,Peep Toe,38.33,47.67
Man Shoes,Oxford,"1,192.00","1,556.00"
Woman Shoes,Peep Toe,145,180.5
Man Shoes,Sneakers,773.33,770
Woman Shoes,Clogs,308,416
Man Shoes,Derby,373.33,489
Woman Shoes,Boots,233.33,310
Woman Shoes,Clogs,308,424
Man Shoes,Derby,373.33,371.33
Woman Shoes,Boots,315,381
Man Shoes,Oxford,247.33,292
Man Shoes,Sneakers,384.5,428
Woman Shoes,Clogs,14.67,13.67
Woman Shoes,Boots,420,633
Clothing,Mid Calf Socks,18,22.5
Man Shoes,Sneakers,769,743
Woman Shoes,Boots,35,40
Woman Shoes,Peep Toe,125,174
Clothing,Low Cut Socks,8,10.67
Man Shoes,Oxford,"2,384.00","2,988.00"
Woman Shoes,Peep Toe,377,589
Woman Shoes,Peep Toe,37.5,56.5
Woman Shoes,Boots,245,291.5
Woman Shoes,Peep Toe,135,144
Woman Shoes,Peep Toe,53,62
Woman Shoes,Peep Toe,16,21
Man Shoes,Oxford,"1,192.00","1,177.00"
Clothing,Mid Calf Socks,243,270
Woman Shoes,Boots,472.5,566.5
Man Shoes,Oxford,"1,192.00","1,503.50"
Man Shoes,Sneakers,"1,160.00","1,264.50"
Clothing,Mid Calf Socks,180,222
Woman Shoes,Peep Toe,17.5,29
Woman Shoes,Loafers,513.33,814.67
Woman Shoes,Clogs,242,258
Man Shoes,Sneakers,256.33,289
Woman Shoes,Peep Toe,750,916
Woman Shoes,Peep Toe,13.5,17
Man Shoes,Sneakers,180,223
Woman Shoes,Boots,303.33,460.67
Woman Shoes,Clogs,198,237
Clothing,Mid Calf Socks,30,32.67
Woman Shoes,Boots,490,688
Woman Shoes,Clogs,571,967
Clothing,Extra Low Cut Socks,635,769
Man Shoes,Oxford,"1,192.00","1,207.50"
Woman Shoes,Boots,350,432
Man Shoes,Sneakers,773.33,775.33
Man Shoes,Derby,373.33,490.67
Woman Shoes,Boots,402.5,571.5
Man Shoes,Sneakers,"2,295.00","2,287.00"
Woman Shoes,Sandals,50,59.33
Woman Shoes,Sandals,6.67,8.67
Clothing,Quarter Socks,100,117.67
Clothing,Quarter Socks,162,188.5
Woman Shoes,Peep Toe,38,41.5
Woman Shoes,Boots,805,"1,004.00"
Woman Shoes,Boots,35,52
Woman Shoes,Peep Toe,87,112.5
Woman Shoes,Peep Toe,50,65.5
Woman Shoes,Sandals,225,307
Woman Shoes,Sandals,12.5,16.5
Clothing,Low Cut Socks,163.33,212.67
Woman Shoes,Clogs,209,244.5
Clothing,Low Cut Socks,637,808
